"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
"4.68555772028297","5.09524105384777","2.41421356237309","1","3.73205080756888","6.16227766016838","3.73205080756888","3.14626436994197","3.73205080756888","1","3.14626436994197","4.23606797749979","1","1","1","1","1","3.14626436994197","1","1","3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","1","2.41421356237309","3.14626436994197","1","6.91606913860891","2.41421356237309","6.99634675482412","4.86370330515627","3.34606521495123","5.22009726384887","1.41421356237309","1.41421356237309","2.93185165257814","1.41421356237309","4.86370330515627","8.10788726034796","4.86370330515627","5.22009726384887","2.41421356237309","2.93185165257814","6.59750616825192","8.38632182262405","6.05719157750532","2","3.07313218497099","9.17229965164348","7.1303237624763","3.78023896615753","10.5951663804812","5.69729480177315","8.65882789022773","7.71493289197819","11.5205097841906","11.5779972826242","16.3331109822301"
"5.09524105384777","2.41421356237309","1","3.73205080756888","6.16227766016838","3.73205080756888","3.14626436994197","3.73205080756888","1","3.14626436994197","4.23606797749979","1","1","1","1","1","3.14626436994197","1","1","3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","1","2.41421356237309","3.14626436994197","1","2.41421356237309","5.3099862821424","3.34606521495123","6.99634675482412","4.86370330515627","2.93185165257814","3.70245917364383","1.41421356237309","1.41421356237309","2.93185165257814","2.93185165257814","7.43365605645958","5.95214807141775","5.22009726384887","2.93185165257814","3.93185165257814","2.41421356237309","6.12075271189487","8.38632182262405","4.69116617372088","2","4.14626436994197","9.46519287045694","5.76429835869187","4.48734574734408","10.258050778537","4.73136897548408","9.6247537165168","7.24900706568912","10.5991203541199","11.9315506732174","15.9315902681135"
"2.41421356237309","1","3.73205080756888","6.16227766016838","3.73205080756888","3.14626436994197","3.73205080756888","1","3.14626436994197","4.23606797749979","1","1","1","1","1","3.14626436994197","1","1","3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","1","2.41421356237309","3.14626436994197","1","2.41421356237309","3.73205080756888","2.41421356237309","6.99634675482412","4.86370330515627","3.34606521495123","5.22009726384887","1.41421356237309","1.41421356237309","2.93185165257814","1.41421356237309","4.86370330515627","8.10788726034796","4.86370330515627","5.22009726384887","2.41421356237309","2.93185165257814","4.34606521495123","6.65427101505518","5.80518299253986","4.69116617372088","3.07313218497099","4.43915758875542","9.17229965164348","5.39827295490743","5.14626436994197","8.81016441865236","5.4901880205866","9.6247537165168","7.45611384687567","10.1118761831435","12.0779972826241","15.6906100013157"
"1","3.73205080756888","6.16227766016838","3.73205080756888","3.14626436994197","3.73205080756888","1","3.14626436994197","4.23606797749979","1","1","1","1","1","3.14626436994197","1","1","3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","1","2.41421356237309","3.14626436994197","1","2.41421356237309","3.73205080756888","1","3.34606521495123","6.99634675482412","4.86370330515627","2.93185165257814","3.70245917364383","1.41421356237309","1.41421356237309","2.93185165257814","2.93185165257814","7.43365605645958","5.95214807141775","5.22009726384887","2.93185165257814","3.93185165257814","2.41421356237309","3.34606521495123","7.31318963765306","5.51228977372641","3.61803398874989","3.07313218497099","7.329520791502","7.8999704376468","4.85337115112852","4.07313218497098","9.06898346375488","4.73136897548408","10.7688765221522","6.3119910412403","9.75832279255018","12.0779972826241","15.4406100013157"
"3.73205080756888","6.16227766016838","3.73205080756888","3.14626436994197","3.73205080756888","1","3.14626436994197","4.23606797749979","1","1","1","1","1","3.14626436994197","1","1","3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","1","2.41421356237309","3.14626436994197","1","2.41421356237309","3.73205080756888","1","2.41421356237309","6.99634675482412","4.86370330515627","3.34606521495123","5.22009726384887","1.41421356237309","1.41421356237309","2.93185165257814","1.41421356237309","4.86370330515627","8.10788726034796","4.86370330515627","5.22009726384887","2.41421356237309","2.93185165257814","4.34606521495123","2.41421356237309","8.38632182262405","6.05719157750532","2","3.07313218497099","9.17229965164348","7.1303237624763","3.78023896615753","4.78023896615753","10.2131062693902","3.58724616984871","11.5276955672547","6.05317199613778","9.75832279255017","12.4315506732174","15.6906100013157"
"6.16227766016838","3.73205080756888","3.14626436994197","3.73205080756888","1","3.14626436994197","4.23606797749979","1","1","1","1","1","3.14626436994197","1","1","3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","1","2.41421356237309","3.14626436994197","1","2.41421356237309","3.73205080756888","1","2.41421356237309","5.09524105384777","6.99634675482412","4.86370330515627","2.93185165257814","3.70245917364383","1.41421356237309","1.41421356237309","2.93185165257814","2.93185165257814","7.43365605645958","5.95214807141775","5.22009726384887","2.93185165257814","3.93185165257814","2.41421356237309","3.34606521495123","5.3099862821424","8.38632182262405","4.69116617372088","2","4.14626436994197","9.46519287045694","5.76429835869187","4.48734574734408","6.12075271189487","9.24718044310118","4.34606521495123","10.7688765221522","7.50105835602243","9.61187618314345","12.9187948441939","15.9315902681135"
"3.73205080756888","3.14626436994197","3.73205080756888","1","3.14626436994197","4.23606797749979","1","1","1","1","1","3.14626436994197","1","1","3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","1","2.41421356237309","3.14626436994197","1","2.41421356237309","3.73205080756888","1","2.41421356237309","5.09524105384777","3.14626436994197","4.86370330515627","3.34606521495123","5.22009726384887","1.41421356237309","1.41421356237309","2.93185165257814","1.41421356237309","4.86370330515627","8.10788726034796","4.86370330515627","5.22009726384887","2.41421356237309","2.93185165257814","4.34606521495123","2.41421356237309","5.82762437234744","5.80518299253986","4.69116617372088","3.07313218497099","4.43915758875542","9.17229965164348","5.39827295490743","5.14626436994197","5.82785949308142","7.42203967316473","5.3119910412403","10.3029506958631","7.75987740112495","9.00431946999358","12.7723482347872","15.3984294056965"
"3.14626436994197","3.73205080756888","1","3.14626436994197","4.23606797749979","1","1","1","1","1","3.14626436994197","1","1","3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","1","2.41421356237309","3.14626436994197","1","2.41421356237309","3.73205080756888","1","2.41421356237309","5.09524105384777","3.14626436994197","1","4.86370330515627","2.93185165257814","3.70245917364383","1.41421356237309","1.41421356237309","2.93185165257814","2.93185165257814","7.43365605645958","5.95214807141775","5.22009726384887","2.93185165257814","3.93185165257814","2.41421356237309","3.34606521495123","5.3099862821424","2.93185165257814","5.51228977372641","3.61803398874989","3.07313218497099","7.329520791502","7.8999704376468","4.85337115112852","4.07313218497098","5.82785949308142","6.45611384687567","7.35578646199447","9.01797432021145","7.00105835602243","9.76648836947465","11.3271666334139","14.915466492552"
"3.73205080756888","1","3.14626436994197","4.23606797749979","1","1","1","1","1","3.14626436994197","1","1","3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","1","2.41421356237309","3.14626436994197","1","2.41421356237309","3.73205080756888","1","2.41421356237309","5.09524105384777","3.14626436994197","1","4.68555772028297","3.34606521495123","5.22009726384887","1.41421356237309","1.41421356237309","2.93185165257814","1.41421356237309","4.86370330515627","8.10788726034796","4.86370330515627","5.22009726384887","2.41421356237309","2.93185165257814","4.34606521495123","2.41421356237309","5.82762437234744","4.02029641883961","6.05719157750532","2","3.07313218497099","9.17229965164348","7.1303237624763","3.78023896615753","4.78023896615753","6.96353157203635","5.69729480177315","8.65882789022773","7.71493289197819","8.30409978425569","10.1513117070599","11.3271666334139","15.1875776841174"
"1","3.14626436994197","4.23606797749979","1","1","1","1","1","3.14626436994197","1","1","3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","1","2.41421356237309","3.14626436994197","1","2.41421356237309","3.73205080756888","1","2.41421356237309","5.09524105384777","3.14626436994197","1","4.68555772028297","6.47890245052378","2.93185165257814","3.70245917364383","1.41421356237309","1.41421356237309","2.93185165257814","2.93185165257814","7.43365605645958","5.95214807141775","5.22009726384887","2.93185165257814","3.93185165257814","2.41421356237309","3.34606521495123","5.3099862821424","2.93185165257814","7.89446549506457","4.69116617372088","2","4.14626436994197","9.46519287045694","5.76429835869187","4.48734574734408","6.12075271189487","7.65536227037436","4.73136897548408","9.6247537165168","7.24900706568912","9.74118432236817","10.1513117070599","12.0138795441526","15.6731570400291"
"3.14626436994197","4.23606797749979","1","1","1","1","1","3.14626436994197","1","1","3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","1","2.41421356237309","3.14626436994197","1","2.41421356237309","3.73205080756888","1","2.41421356237309","5.09524105384777","3.14626436994197","1","4.68555772028297","6.47890245052378","3.73205080756888","5.22009726384887","1.41421356237309","1.41421356237309","2.93185165257814","1.41421356237309","4.86370330515627","8.10788726034796","4.86370330515627","5.22009726384887","2.41421356237309","2.93185165257814","4.34606521495123","2.41421356237309","5.82762437234744","4.02029641883961","7.22023429117619","4.69116617372088","3.07313218497099","4.43915758875542","9.17229965164348","5.39827295490743","5.14626436994197","5.82785949308142","7.94825548918781","5.4901880205866","9.6247537165168","7.45611384687567","9.74118432236816","10.6878777995454","12.1603261535593","16.1561199531736"
"4.23606797749979","1","1","1","1","1","3.14626436994197","1","1","3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","1","2.41421356237309","3.14626436994197","1","2.41421356237309","3.73205080756888","1","2.41421356237309","5.09524105384777","3.14626436994197","1","4.68555772028297","6.47890245052378","3.73205080756888","3.73205080756888","3.70245917364383","1.41421356237309","1.41421356237309","2.93185165257814","2.93185165257814","7.43365605645958","5.95214807141775","5.22009726384887","2.93185165257814","3.93185165257814","2.41421356237309","3.34606521495123","5.3099862821424","2.93185165257814","7.89446549506457","5.27791686752937","3.61803398874989","3.07313218497099","7.329520791502","7.8999704376468","4.85337115112852","4.07313218497098","5.82785949308142","9.31428089297225","4.73136897548408","10.7688765221522","6.3119910412403","10.7071101486572","10.9603287014348","12.0343218610766","16.2596733437669"
"1","1","1","1","1","3.14626436994197","1","1","3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","1","2.41421356237309","3.14626436994197","1","2.41421356237309","3.73205080756888","1","2.41421356237309","5.09524105384777","3.14626436994197","1","4.68555772028297","6.47890245052378","3.73205080756888","3.73205080756888","3.14626436994197","1.41421356237309","1.41421356237309","2.93185165257814","1.41421356237309","4.86370330515627","8.10788726034796","4.86370330515627","5.22009726384887","2.41421356237309","2.93185165257814","4.34606521495123","2.41421356237309","5.82762437234744","4.02029641883961","7.22023429117619","4.86370330515627","2","3.07313218497099","9.17229965164348","7.1303237624763","3.78023896615753","4.78023896615753","6.96353157203635","8.54463421780175","3.58724616984871","11.5276955672547","6.05317199613778","10.9659291937598","10.6878777995454","12.0343218610766","16.0670214635005"
"1","1","1","1","3.14626436994197","1","1","3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","1","2.41421356237309","3.14626436994197","1","2.41421356237309","3.73205080756888","1","2.41421356237309","5.09524105384777","3.14626436994197","1","4.68555772028297","6.47890245052378","3.73205080756888","3.73205080756888","3.14626436994197","2.41421356237309","1.41421356237309","1.41421356237309","2.93185165257814","2.93185165257814","7.43365605645958","5.95214807141775","5.22009726384887","2.93185165257814","3.93185165257814","2.41421356237309","3.34606521495123","5.3099862821424","2.93185165257814","7.89446549506457","5.27791686752937","3.93185165257814","2","4.14626436994197","9.46519287045694","5.76429835869187","4.48734574734408","6.12075271189487","7.65536227037436","6.51228977372641","4.34606521495123","10.7688765221522","7.50105835602243","10.0180428338751","10.6878777995454","12.3878752516699","16.3170214635005"
"1","1","1","3.14626436994197","1","1","3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","1","2.41421356237309","3.14626436994197","1","2.41421356237309","3.73205080756888","1","2.41421356237309","5.09524105384777","3.14626436994197","1","4.68555772028297","6.47890245052378","3.73205080756888","3.73205080756888","3.14626436994197","2.41421356237309","1","1.41421356237309","2.93185165257814","1.41421356237309","4.86370330515627","8.10788726034796","4.86370330515627","5.22009726384887","2.41421356237309","2.93185165257814","4.34606521495123","2.41421356237309","5.82762437234744","4.02029641883961","7.22023429117619","4.86370330515627","2.41421356237309","3.07313218497099","4.43915758875542","9.17229965164348","5.39827295490743","5.14626436994197","5.82785949308142","7.94825548918781","5.14626436994197","5.3119910412403","10.3029506958631","7.75987740112495","9.25922378877258","11.0414311901387","12.0343218610766","16.3170214635005"
"1","1","3.14626436994197","1","1","3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","1","2.41421356237309","3.14626436994197","1","2.41421356237309","3.73205080756888","1","2.41421356237309","5.09524105384777","3.14626436994197","1","4.68555772028297","6.47890245052378","3.73205080756888","3.73205080756888","3.14626436994197","2.41421356237309","1","3.73205080756888","1.41421356237309","2.93185165257814","2.93185165257814","7.43365605645958","5.95214807141775","5.22009726384887","2.93185165257814","3.93185165257814","2.41421356237309","3.34606521495123","5.3099862821424","2.93185165257814","7.89446549506457","5.27791686752937","3.93185165257814","3.34606521495123","3.07313218497099","7.329520791502","7.8999704376468","4.85337115112852","4.07313218497098","5.82785949308142","9.31428089297225","5.14626436994197","7.35578646199447","9.01797432021145","7.00105835602243","10.2251496150617","11.5779972826242","12.1807684704833","16.799984376645"
"1","3.14626436994197","1","1","3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","1","2.41421356237309","3.14626436994197","1","2.41421356237309","3.73205080756888","1","2.41421356237309","5.09524105384777","3.14626436994197","1","4.68555772028297","6.47890245052378","3.73205080756888","3.73205080756888","3.14626436994197","2.41421356237309","1","3.73205080756888","1","2.93185165257814","1.41421356237309","4.86370330515627","8.10788726034796","4.86370330515627","5.22009726384887","2.41421356237309","2.93185165257814","4.34606521495123","2.41421356237309","5.82762437234744","4.02029641883961","7.22023429117619","4.86370330515627","2.41421356237309","3.34606521495123","3.07313218497099","9.17229965164348","7.1303237624763","3.78023896615753","4.78023896615753","6.96353157203635","8.54463421780175","4.07313218497098","8.65882789022773","7.71493289197819","8.30409978425569","8.92210818682839","11.5779972826242","12.1807684704833","16.799984376645"
"3.14626436994197","1","1","3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","1","2.41421356237309","3.14626436994197","1","2.41421356237309","3.73205080756888","1","2.41421356237309","5.09524105384777","3.14626436994197","1","4.68555772028297","6.47890245052378","3.73205080756888","3.73205080756888","3.14626436994197","2.41421356237309","1","3.73205080756888","1","3.14626436994197","2.93185165257814","2.93185165257814","7.43365605645958","5.95214807141775","5.22009726384887","2.93185165257814","3.93185165257814","2.41421356237309","3.34606521495123","5.3099862821424","2.93185165257814","7.89446549506457","5.27791686752937","3.93185165257814","3.34606521495123","2.93185165257814","4.14626436994197","9.46519287045694","5.76429835869187","4.48734574734408","6.12075271189487","7.65536227037436","6.51228977372641","4.43915758875542","9.6247537165168","7.24900706568912","9.74118432236817","7.74384269381843","11.9315506732174","12.3637811723755","17.1793938991963"
"1","1","3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","1","2.41421356237309","3.14626436994197","1","2.41421356237309","3.73205080756888","1","2.41421356237309","5.09524105384777","3.14626436994197","1","4.68555772028297","6.47890245052378","3.73205080756888","3.73205080756888","3.14626436994197","2.41421356237309","1","3.73205080756888","1","3.14626436994197","1","1.41421356237309","4.86370330515627","8.10788726034796","4.86370330515627","5.22009726384887","2.41421356237309","2.93185165257814","4.34606521495123","2.41421356237309","5.82762437234744","4.02029641883961","7.22023429117619","4.86370330515627","2.41421356237309","3.34606521495123","2.93185165257814","4.43915758875542","9.17229965164348","5.39827295490743","5.14626436994197","5.82785949308142","7.94825548918781","5.14626436994197","4.43915758875542","9.6247537165168","7.45611384687567","9.74118432236816","6.77791686752937","12.0779972826241","11.6807684704833","16.799984376645"
"1","3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","1","2.41421356237309","3.14626436994197","1","2.41421356237309","3.73205080756888","1","2.41421356237309","5.09524105384777","3.14626436994197","1","4.68555772028297","6.47890245052378","3.73205080756888","3.73205080756888","3.14626436994197","2.41421356237309","1","3.73205080756888","1","3.14626436994197","1","2.41421356237309","2.93185165257814","7.43365605645958","5.95214807141775","5.22009726384887","2.93185165257814","3.93185165257814","2.41421356237309","3.34606521495123","5.3099862821424","2.93185165257814","7.89446549506457","5.27791686752937","3.93185165257814","3.34606521495123","2.93185165257814","2.41421356237309","7.329520791502","7.8999704376468","4.85337115112852","4.07313218497098","5.82785949308142","9.31428089297225","5.14626436994197","3.78023896615753","10.7688765221522","6.3119910412403","10.7071101486572","6.3119910412403","12.0779972826241","12.0343218610766","17.049984376645"
"3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","1","2.41421356237309","3.14626436994197","1","2.41421356237309","3.73205080756888","1","2.41421356237309","5.09524105384777","3.14626436994197","1","4.68555772028297","6.47890245052378","3.73205080756888","3.73205080756888","3.14626436994197","2.41421356237309","1","3.73205080756888","1","3.14626436994197","1","2.41421356237309","1","4.86370330515627","8.10788726034796","4.86370330515627","5.22009726384887","2.41421356237309","2.93185165257814","4.34606521495123","2.41421356237309","5.82762437234744","4.02029641883961","7.22023429117619","4.86370330515627","2.41421356237309","3.34606521495123","2.93185165257814","2.41421356237309","9.17229965164348","7.1303237624763","3.78023896615753","4.78023896615753","6.96353157203635","8.54463421780175","4.07313218497098","3.78023896615753","11.5276955672547","6.05317199613778","10.9659291937598","5.55317199613778","12.4315506732174","11.6807684704833","17.049984376645"
"3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","1","2.41421356237309","3.14626436994197","1","2.41421356237309","3.73205080756888","1","2.41421356237309","5.09524105384777","3.14626436994197","1","4.68555772028297","6.47890245052378","3.73205080756888","3.73205080756888","3.14626436994197","2.41421356237309","1","3.73205080756888","1","3.14626436994197","1","2.41421356237309","1","2.41421356237309","7.43365605645958","5.95214807141775","5.22009726384887","2.93185165257814","3.93185165257814","2.41421356237309","3.34606521495123","5.3099862821424","2.93185165257814","7.89446549506457","5.27791686752937","3.93185165257814","3.34606521495123","2.93185165257814","2.41421356237309","2.41421356237309","9.46519287045694","5.76429835869187","4.48734574734408","6.12075271189487","7.65536227037436","6.51228977372641","4.43915758875542","3.41421356237309","10.7688765221522","7.50105835602243","10.0180428338751","5.55317199613778","12.9187948441939","11.0105115976146","16.9205748540937"
"6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","1","2.41421356237309","3.14626436994197","1","2.41421356237309","3.73205080756888","1","2.41421356237309","5.09524105384777","3.14626436994197","1","4.68555772028297","6.47890245052378","3.73205080756888","3.73205080756888","3.14626436994197","2.41421356237309","1","3.73205080756888","1","3.14626436994197","1","2.41421356237309","1","2.41421356237309","1","8.10788726034796","4.86370330515627","5.22009726384887","2.41421356237309","2.93185165257814","4.34606521495123","2.41421356237309","5.82762437234744","4.02029641883961","7.22023429117619","4.86370330515627","2.41421356237309","3.34606521495123","2.93185165257814","2.41421356237309","2.41421356237309","9.17229965164348","5.39827295490743","5.14626436994197","5.82785949308142","7.94825548918781","5.14626436994197","4.43915758875542","3.41421356237309","10.3029506958631","7.75987740112495","9.25922378877258","5.55317199613778","12.7723482347872","10.4739455051291","16.4376119409492"
"4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","1","2.41421356237309","3.14626436994197","1","2.41421356237309","3.73205080756888","1","2.41421356237309","5.09524105384777","3.14626436994197","1","4.68555772028297","6.47890245052378","3.73205080756888","3.73205080756888","3.14626436994197","2.41421356237309","1","3.73205080756888","1","3.14626436994197","1","2.41421356237309","1","2.41421356237309","1","3.14626436994197","5.95214807141775","5.22009726384887","2.93185165257814","3.93185165257814","2.41421356237309","3.34606521495123","5.3099862821424","2.93185165257814","7.89446549506457","5.27791686752937","3.93185165257814","3.34606521495123","2.93185165257814","2.41421356237309","2.41421356237309","2.93185165257814","7.8999704376468","4.85337115112852","4.07313218497098","5.82785949308142","9.31428089297225","5.14626436994197","3.78023896615753","3.78023896615753","9.01797432021145","7.00105835602243","10.2251496150617","5.34606521495123","11.3271666334139","11.0105115976146","15.7951237531234"
"Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds"
"5.09524105384777","2.41421356237309","2.41421356237309","1","2.41421356237309","3.73205080756888","1","4.68555772028297","5.09524105384777","2.41421356237309","1","3.73205080756888","6.16227766016838","3.73205080756888","3.14626436994197","3.73205080756888","1","3.14626436994197","4.23606797749979","1","1","1","1","1","3.14626436994197","1","1","3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","1.8957727197693","1","-0.931851652578137","-2.60608285646652","1.8957727197693","-1.93185165257814","1.71842988729475","-0.414213562373095","-1.51763809020504","2.28824561127074","0","0","1.51763809020504","-1.51763809020504","-2.15573918893021","0.674231203888383","2.04762052692388","0.230353324829503","1.38870190432599","1.5080066451132","-0.544901803778909","0","0","1.04758434260509","-0.321080894637678","-1.60199928144338","1.90294185073789","-3.76105041136053","-1.56466470005474","-3.46014553333901","1.97360441284465"
"2.41421356237309","2.41421356237309","1","2.41421356237309","3.73205080756888","1","4.68555772028297","5.09524105384777","2.41421356237309","1","3.73205080756888","6.16227766016838","3.73205080756888","3.14626436994197","3.73205080756888","1","3.14626436994197","4.23606797749979","1","1","1","1","1","3.14626436994197","1","1","3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","0","-1","1.93185165257814","-0.289689863302781","1","-1.71842988729475","0.414213562373095","1.93185165257814","-0.770607521065696","0","0","-1.51763809020504","0","-0.414213562373095","1.48150798504183","0.414213562373095","0.707106781186547","-2.52437398328093","-3.24005745268208","1.07313218497099","2.69116617372088","-1.07313218497099","-2.43915758875542","2.29398447413263","-2.21685361440698","0.600395898544854","1.14412280563537","-3.34683684898743","-0.540854436592795","-2.92357944085352","0.870251710351065"
"2.41421356237309","1","2.41421356237309","3.73205080756888","1","4.68555772028297","5.09524105384777","2.41421356237309","1","3.73205080756888","6.16227766016838","3.73205080756888","3.14626436994197","3.73205080756888","1","3.14626436994197","4.23606797749979","1","1","1","1","1","3.14626436994197","1","1","3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","1","-0.931851652578137","-2.60608285646652","1.8957727197693","-1.93185165257814","1.71842988729475","-0.414213562373095","-1.51763809020504","2.28824561127074","0","0","1.51763809020504","-1.51763809020504","-2.15573918893021","0.674231203888383","-0.770607521065696","-1.36602540378444","-0.911948447968948","-2.58113883008419","1.36602540378444","1.61803398874989","-1.07313218497099","-3.18325642156003","0.517638090205042","-1.28500196182884","1.27342850602047","0.385303760532847","-0.403368813114455","-0.723867138485014","-4.26916252771396","0.807009352635902"
"1","2.41421356237309","3.73205080756888","1","4.68555772028297","5.09524105384777","2.41421356237309","1","3.73205080756888","6.16227766016838","3.73205080756888","3.14626436994197","3.73205080756888","1","3.14626436994197","4.23606797749979","1","1","1","1","1","3.14626436994197","1","1","3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","-1","1.93185165257814","-0.289689863302781","1","-1.71842988729475","0.414213562373095","1.93185165257814","-0.770607521065696","0","0","-1.51763809020504","0","-0.414213562373095","1.48150798504183","0.414213562373095","0.770607521065696","-0.658918622597891","3.18329260587882","1.5080066451132","-1.32514076993644","0","1.07313218497099","-2.29398447413263","-0.252008584965456","-1.78500196182884","1.64694379059014","-0.758819045102521","1.44389499824954","-1.88643752345323","-5.6147456145744","1.32172263572001"
"2.41421356237309","3.73205080756888","1","4.68555772028297","5.09524105384777","2.41421356237309","1","3.73205080756888","6.16227766016838","3.73205080756888","3.14626436994197","3.73205080756888","1","3.14626436994197","4.23606797749979","1","1","1","1","1","3.14626436994197","1","1","3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","1","-0.931851652578137","-2.60608285646652","1.8957727197693","-1.93185165257814","1.71842988729475","-0.414213562373095","-1.51763809020504","2.28824561127074","0","0","1.51763809020504","-1.51763809020504","-2.15573918893021","0.674231203888383","-0.770607521065696","1.51763809020504","0.230353324829503","1.38870190432599","1.5080066451132","-0.544901803778909","0","0","1.04758434260509","1.61803398874989","-0.144844931651391","2.61286961687921","-1.51763809020504","2.61692760572516","-0.520412119668797","-4.54161342960342","1.32172263572001"
"3.73205080756888","1","4.68555772028297","5.09524105384777","2.41421356237309","1","3.73205080756888","6.16227766016838","3.73205080756888","3.14626436994197","3.73205080756888","1","3.14626436994197","4.23606797749979","1","1","1","1","1","3.14626436994197","1","1","3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","1","2.41421356237309","1.93185165257814","-0.289689863302781","1","-1.71842988729475","0.414213562373095","1.93185165257814","-0.770607521065696","0","0","-1.51763809020504","0","-0.414213562373095","1.48150798504183","0.414213562373095","0.770607521065696","-1","-2.52437398328093","-3.24005745268208","1.07313218497099","2.69116617372088","-1.07313218497099","-2.43915758875542","2.29398447413263","1.98405939253433","0.425787018181467","0.787728846942767","-0.965925826289068","2.66863986964113","1.70717331982212","-3.52914141641225","0.821722635720007"
